stop_pattern_id,stop_id,stop_sequence,time_from_start
130_0,9002,1,26
130_0,9003,2,70
130_0,9004,3,91
130_0,9005,4,138
130_0,9017,5,213
130_0,9018,6,249
130_0,9019,7,277
130_0,9020,8,310
130_0,9151,9,366
130_0,9152,10,480
130_0,9153,11,527
130_0,9155,12,587
130_0,9156,13,611
130_0,9157,14,696
130_0,9158,15,774
130_0,9159,16,810
130_0,9113,17,888
130_0,9114,18,923
130_0,9115,19,960
130_0,9160,20,1000
130_0,9162,21,1035
130_0,9163,22,1107
130_0,9164,23,1148
130_0,9165,24,1200
130_0,9166,25,1267
130_0,9167,26,1303
130_0,9268,27,1322
130_0,9269,28,1372
130_0,9270,29,1398
130_0,9271,30,1434
130_0,9272,31,1454
130_0,9273,32,1498
130_0,9274,33,1536
130_0,9275,34,1564
130_0,9276,35,1592
130_0,9277,36,1629
130_0,9278,37,1664
130_0,9279,38,1697
130_0,9280,39,1740
130_0,9281,40,1787
130_0,9282,41,1870
130_0,9283,42,1950
130_0,9284,43,2026
130_0,9285,44,2129
130_0,9286,45,2224
130_0,9287,46,2298
130_0,9288,47,2357
130_0,8289,48,2520
741_1,4325,0,0
741_1,4324,1,111
741_1,4323,2,212
741_1,4322,3,289
741_1,4321,4,360
741_1,4320,5,450
741_1,4319,6,505
741_1,4918,7,609
741_1,4917,8,673
741_1,4916,9,779
741_1,4915,10,901
741_1,6906,11,1074
741_1,6908,12,1213
741_1,6909,13,1281
741_1,6013,14,1537
741_1,6010,15,1620
510_0,1177,0,0
510_0,1183,1,283
510_0,1500,2,674
510_0,1637,3,753
510_0,1638,4,812
510_0,1522,5,832
510_0,1524,6,866
510_0,1526,7,899
510_0,1528,8,922
510_0,1530,9,963
510_0,1532,10,995
510_0,1534,11,1062
510_0,1536,12,1096
510_0,1538,13,1135
510_0,1540,14,1171
510_0,1542,15,1197
510_0,1544,16,1220
510_0,1546,17,1252
510_0,1548,18,1287
510_0,1550,19,1318
510_0,1552,20,1356
510_0,1554,21,1384
510_0,1556,22,1412
510_0,1558,23,1450
510_0,1604,24,1493
510_0,1606,25,1538
510_0,1608,26,1574
510_0,1610,27,1599
510_0,1612,28,1624
510_0,1614,29,1649
510_0,1616,30,1683
510_0,1618,31,1710
510_0,1620,32,1746
510_0,1560,33,1800
823_0,8152,0,0
823_0,8136,1,600
823_0,8135,2,660
823_0,9118,3,827
823_0,9121,4,900
823_0,9122,5,930
823_0,9223,6,1006
823_0,9224,7,1053
823_0,9225,8,1114
823_0,9226,9,1157
823_0,9227,10,1207
823_0,9228,11,1274
823_0,9245,12,1352
823_0,9246,13,1412
823_0,9247,14,1476
823_0,9249,15,1556
823_0,9250,16,1618
823_0,9251,17,1709
823_0,9253,18,1786
823_0,9254,19,1838
823_0,9255,20,1900
823_0,9256,21,1983
823_0,9257,22,2021
823_0,9361,23,2248
823_0,9362,24,2300
823_0,9363,25,2347
823_0,8329,26,2406
823_0,8322,27,2462
823_0,8321,28,2501
823_0,9377,29,2557
823_0,9369,30,2591
823_0,9370,31,2621
823_0,9371,32,2651
823_0,9372,33,2704
823_0,9373,34,2761
823_0,9374,35,2801
823_0,9375,36,2846
823_0,9376,37,2914
823_0,8377,38,3000
510_1,1536,0,0
510_1,1538,1,52
510_1,1540,2,99
510_1,1542,3,133
510_1,1544,4,164
510_1,1546,5,205
510_1,1548,6,251
510_1,1550,7,292
510_1,1552,8,342
510_1,1554,9,378
510_1,1556,10,420
510_1,1558,11,463
510_1,1604,12,511
510_1,1606,13,561
510_1,1608,14,601
510_1,1610,15,629
510_1,1612,16,656
510_1,1614,17,684
510_1,1616,18,722
510_1,1618,19,752
510_1,1620,20,792
510_1,1560,21,840
510_1,1562,22,870
510_1,1564,23,968
510_1,1566,24,1016
510_1,1568,25,1091
510_1,1570,26,1152
510_1,1572,27,1188
510_1,1574,28,1247
510_1,1623,29,1365
510_1,1596,30,1500
510_1,1183,31,1841
510_1,1177,32,2100
510_1,1634,33,2131
510_1,1183,34,2589
510_1,1177,35,2833
309_0,1848,0,0
309_0,1846,1,300
309_0,1944,2,379
309_0,1943,3,395
309_0,1942,4,412
309_0,1941,5,430
309_0,1940,6,447
309_0,0005,7,532
309_0,1928,8,591
309_0,1939,9,687
309_0,1938,10,923
309_0,1937,11,1037
309_0,1936,12,1063
309_0,1935,13,1085
309_0,1933,14,1115
309_0,1932,15,1141
309_0,1931,16,1159
309_0,1930,17,1200
929_1,8627,0,0
929_1,8625,1,36
929_1,8624,2,72
929_1,8633,3,91
929_1,8622,4,119
929_1,8621,5,167
929_1,8607,6,347
929_1,8605,7,380
929_1,8604,8,411
929_1,8602,9,442
929_1,8601,10,475
929_1,9695,11,511
929_1,9696,12,531
929_1,9697,13,561
929_1,9698,14,581
929_1,8699,15,600
929_1,8698,16,618
929_1,8697,17,652
929_1,8696,18,690
929_1,8695,19,720
929_1,8694,20,765
929_1,8693,21,844
929_1,8692,22,914
929_1,8691,23,990
929_1,8615,24,1200
929_1,8614,25,1229
929_1,8613,26,1263
929_1,8612,27,1295
929_1,8611,28,1366
929_1,8689,29,1419
929_1,8588,30,1470
929_1,8587,31,1523
929_1,8586,32,1570
929_1,8585,33,1612
929_1,8584,34,1663
929_1,8577,35,1800
929_1,9559,36,2100
929_1,9560,37,2400
906_1,9586,0,0
906_1,9587,1,44
906_1,9688,2,102
906_1,9689,3,142
906_1,9690,4,184
906_1,9691,5,238
906_1,9692,6,294
906_1,9693,7,350
906_1,9694,8,404
906_1,9601,9,425
906_1,9602,10,462
906_1,9604,11,496
906_1,9605,12,539
906_1,9607,13,560
906_1,9620,14,775
906_0,9620,0,0
906_0,8621,1,20
906_0,8607,2,182
906_0,8605,3,212
906_0,8604,4,240
906_0,8602,5,268
906_0,8601,6,300
906_0,9695,7,332
906_0,9696,8,350
906_0,9697,9,376
906_0,9698,10,393
906_0,8699,11,403
906_0,8694,12,499
906_0,8693,13,544
906_0,8692,14,584
906_0,8691,15,627
906_0,8690,16,657
906_0,8689,17,703
906_0,8588,18,740
906_0,8587,19,778
906_0,8586,20,812
906_0,8585,21,843
906_0,8584,22,880
906_0,8582,23,951
906_0,9580,24,975
906_0,8575,25,1063
906_0,8573,26,1097
906_0,8572,27,1137
906_0,8571,28,1166
906_0,8570,29,1200
309_1,1836,0,0
309_1,1837,1,71
309_1,1838,2,283
309_1,1839,3,710
309_1,1828,4,906
309_1,0005,5,978
309_1,1840,6,1127
309_1,1841,7,1156
309_1,1842,8,1187
309_1,1843,9,1220
309_1,1844,10,1260
309_1,1946,11,1320
309_1,1849,12,1380
929_0,9560,0,0
929_0,9575,1,138
929_0,9559,2,300
929_0,9579,3,600
929_0,9583,4,690
929_0,9584,5,743
929_0,9585,6,777
929_0,9586,7,813
929_0,9587,8,859
929_0,9688,9,924
929_0,9689,10,971
929_0,9611,11,1030
929_0,9612,12,1096
929_0,9613,13,1131
929_0,9614,14,1158
929_0,9615,15,1200
929_0,9691,16,1412
929_0,9692,17,1486
929_0,9693,18,1560
929_0,9694,19,1631
929_0,9695,20,1671
929_0,9696,21,1702
929_0,9697,22,1748
929_0,8698,23,1779
929_0,8699,24,1800
929_0,8698,25,1812
929_0,8697,26,1834
929_0,8696,27,1858
929_0,8695,28,1877
929_0,9601,29,1919
929_0,9602,30,1952
929_0,9604,31,1981
929_0,9605,32,2025
929_0,9607,33,2045
929_0,9621,34,2222
929_0,9622,35,2271
929_0,9623,36,2305
929_0,9624,37,2321
929_0,9625,38,2358
929_0,9626,39,2377
929_0,9627,40,2400
60e_0,5000,0,0
60e_0,5002,1,67
60e_0,5515,2,168
60e_0,5006,3,259
60e_0,5008,4,367
60e_0,5010,5,476
60e_0,5012,6,522
60e_0,5014,7,628
60e_0,5016,8,720
60e_0,5018,9,764
60e_0,5020,10,795
60e_0,5022,11,830
60e_0,5024,12,854
60e_0,5025,13,887
60e_0,5026,14,940
60e_0,5028,15,1013
60e_0,3260,16,1090
60e_0,3262,17,1273
60e_0,3264,18,1307
60e_0,3266,19,1426
60e_0,3268,20,1609
60e_0,3000,21,1680
60e_0,3200,22,1741
60e_0,3202,23,1768
60e_0,3204,24,1785
60e_0,3206,25,1816
60e_0,3208,26,1852
60e_0,3900,27,1919
60e_0,3902,28,1980
60e_0,3903,29,2067
60e_0,3904,30,2117
60e_0,3906,31,2173
60e_0,3908,32,2235
60e_0,3910,33,2313
60e_0,3911,34,2373
60e_0,3912,35,2394
60e_0,3914,36,2464
60e_0,3916,37,2520
60e_0,3918,38,2571
60e_0,3920,39,2620
60e_0,3922,40,2693
60e_0,3926,41,2803
60e_0,3928,42,2880
60e_0,3929,43,2937
60e_0,3930,44,2963
60e_0,3932,45,3015
60e_0,3936,46,3185
60e_0,2005,47,3247
60e_0,2002,48,3300
60e_0,2006,49,3454
60e_0,2008,50,3506
60e_0,2012,51,3549
60e_0,2016,52,3630
60e_0,2871,53,3780
60e_1,2002,0,0
60e_1,3940,1,124
60e_1,3944,2,211
60e_1,3946,3,239
60e_1,3926,4,275
60e_1,3928,5,360
60e_1,3929,6,405
60e_1,3948,7,434
60e_1,3950,8,538
60e_1,3952,9,598
60e_1,3954,10,646
60e_1,3956,11,720
60e_1,3958,12,770
60e_1,3960,13,856
60e_1,3961,14,883
60e_1,3962,15,965
60e_1,3964,16,1067
60e_1,3966,17,1143
60e_1,3968,18,1232
60e_1,3969,19,1288
60e_1,3970,20,1394
60e_1,3972,21,1476
60e_1,3974,22,1553
60e_1,3976,23,1611
60e_1,3978,24,1647
60e_1,3980,25,1691
60e_1,3982,26,1719
60e_1,3081,27,1800
60e_1,3252,28,1914
60e_1,3254,29,2267
60e_1,3256,30,2371
60e_1,3258,31,2616
60e_1,5486,32,2750
60e_1,5488,33,2819
60e_1,5490,34,2904
60e_1,5492,35,2935
60e_1,5494,36,2962
60e_1,5496,37,3015
60e_1,5498,38,3060
60e_1,5500,39,3120
60e_1,5502,40,3207
60e_1,5506,41,3331
60e_1,5508,42,3412
60e_1,5510,43,3552
60e_1,5513,44,3690
60e_1,5514,45,3809
60e_1,5516,46,3900
60e_1,6553,47,4800
737_1,4332,0,0
737_1,4331,1,70
737_1,4330,2,147
737_1,4329,3,180
737_1,4328,4,286
737_1,4327,5,358
737_1,4326,6,399
737_1,4325,7,423
737_1,4324,8,534
737_1,4323,9,634
737_1,4322,10,710
737_1,4321,11,781
737_1,4320,12,870
737_1,4319,13,925
737_1,4918,14,1029
737_1,4917,15,1093
737_1,4916,16,1199
737_1,4915,17,1320
737_1,6906,18,1492
737_1,6908,19,1630
737_1,6909,20,1697
737_1,6013,21,1951
737_1,6010,22,2040
445_0,2031,0,0
445_0,2164,1,966
445_0,2166,2,1011
445_0,2168,3,1062
445_0,2170,4,1112
445_0,2172,5,1167
445_0,2174,6,1210
445_0,2176,7,1246
445_0,2178,8,1275
445_0,2005,9,1445
445_0,2001,10,1500
677_0,4333,0,0
677_0,4381,1,104
677_0,4320,2,217
677_0,4319,3,258
677_0,4918,4,337
677_0,4917,5,385
677_0,4916,6,465
677_0,4915,7,557
677_0,6906,8,688
677_0,6908,9,793
677_0,6710,10,810
677_0,6711,11,859
677_0,6712,12,923
677_0,6713,13,970
677_0,6714,14,1022
677_0,6715,15,1063
677_0,6716,16,1137
677_0,6718,17,1195
677_0,6719,18,1216
677_0,6720,19,1260
677_0,6721,20,1306
677_0,6722,21,1324
677_0,6723,22,1350
677_0,6724,23,1384
677_0,6725,24,1409
677_0,6726,25,1434
677_0,6727,26,1449
677_0,6728,27,1473
677_0,6729,28,1509
677_0,6730,29,1560
677_0,6732,30,1649
677_0,7755,31,1737
677_0,7748,32,1968
677_0,6746,33,2130
677_0,6417,34,2278
677_0,6418,35,2365
677_0,6419,36,2438
677_0,6125,37,2543
677_0,6126,38,2588
677_0,6127,39,2629
677_0,6128,40,2712
677_0,6129,41,2752
677_0,6131,42,2844
677_0,6132,43,2891
677_0,6133,44,2963
677_0,6134,45,3044
677_0,6158,46,3120
654_0,6010,0,0
654_0,6015,1,77
654_0,6016,2,116
654_0,6055,3,145
654_0,6119,4,207
654_0,6120,5,249
654_0,6121,6,284
654_0,6122,7,300
654_0,6123,8,326
654_0,6124,9,361
654_0,6125,10,384
654_0,6126,11,413
654_0,6127,12,439
654_0,6128,13,492
654_0,6129,14,517
654_0,6131,15,575
654_0,6132,16,605
654_0,6133,17,651
654_0,6136,18,706
654_0,6137,19,764
654_0,6139,20,824
654_0,6101,21,849
654_0,6140,22,869
654_0,6141,23,890
654_0,6142,24,910
654_0,6143,25,950
654_0,6144,26,973
654_0,6145,27,1021
654_0,6146,28,1062
654_0,6149,29,1151
654_0,6150,30,1173
654_0,6151,31,1189
654_0,6152,32,1221
654_0,6153,33,1241
654_0,6155,34,1335
654_0,6156,35,1383
654_0,6157,36,1432
654_0,6158,37,1500
230_0,2002,0,0
230_0,2006,1,60
230_0,2008,2,80
230_0,2012,3,97
230_0,2024,4,104
230_0,2783,5,300
230_0,2786,6,366
230_0,2788,7,422
230_0,2789,8,461
230_0,2777,9,498
230_0,2771,10,514
230_0,2702,11,572
230_0,2142,12,609
230_0,2144,13,660
230_0,2704,14,713
230_0,2706,15,773
230_0,2530,16,840
230_0,2532,17,883
230_0,2534,18,930
230_0,2536,19,966
230_0,2538,20,1003
230_0,2540,21,1042
230_0,2544,22,1136
230_0,2546,23,1196
230_0,2548,24,1260
230_1,2548,0,0
230_1,2550,1,54
230_1,2552,2,107
230_1,2554,3,146
230_1,2556,4,178
230_1,2558,5,212
230_1,2560,6,239
230_1,2562,7,268
230_1,2564,8,325
230_1,2566,9,360
230_1,2774,10,416
230_1,2776,11,480
230_1,2128,12,514
230_1,2778,13,584
230_1,2780,14,619
230_1,2773,15,671
230_1,2779,16,734
230_1,2769,17,769
230_1,2785,18,828
230_1,2781,19,900
230_1,2026,20,1169
230_1,2028,21,1196
230_1,2030,22,1233
230_1,2002,23,1260
677_1,7158,0,0
677_1,7134,1,44
677_1,7133,2,108
677_1,7132,3,148
677_1,7131,4,179
677_1,7129,5,238
677_1,7128,6,259
677_1,7126,7,327
677_1,7125,8,359
677_1,7424,9,393
677_1,7418,10,482
677_1,7417,11,547
677_1,7918,12,606
677_1,7746,13,637
677_1,6748,14,742
677_1,6755,15,892
677_1,7732,16,941
677_1,7731,17,979
677_1,7730,18,1020
677_1,7729,19,1052
677_1,7728,20,1093
677_1,7726,21,1116
677_1,7725,22,1144
677_1,7724,23,1163
677_1,7723,24,1192
677_1,7722,25,1213
677_1,7721,26,1237
677_1,7700,27,1260
677_1,7719,28,1298
677_1,7718,29,1351
677_1,7716,30,1420
677_1,7715,31,1524
677_1,7714,32,1564
677_1,7713,33,1644
677_1,7712,34,1684
677_1,7711,35,1759
677_1,7907,36,1910
677_1,5914,37,1988
677_1,5915,38,2146
677_1,5916,39,2258
677_1,5917,40,2340
677_1,5918,41,2414
677_1,5319,42,2532
677_1,5380,43,2598
677_1,5381,44,2721
677_1,4333,45,3000
616_0,4113,0,0
616_0,5103,1,240
616_0,5312,2,381
616_0,5313,3,424
616_0,5315,4,545
616_0,5316,5,620
616_0,5317,6,685
616_0,5318,7,720
616_0,5319,8,775
616_0,5320,9,830
616_0,5321,10,897
616_0,5322,11,946
616_0,5323,12,1024
616_0,5324,13,1100
616_0,5325,14,1204
616_0,5326,15,1234
616_0,5327,16,1281
616_0,5328,17,1327
616_0,5329,18,1392
616_0,5330,19,1441
616_0,5331,20,1511
616_0,5332,21,1560
HX_1,7017,0,0
HX_1,6509,1,788
HX_1,5016,2,1380
290_0,1002,0,0
290_0,1100,1,26
290_0,1501,2,600
290_0,1596,3,647
290_0,1708,4,1481
290_0,1710,5,1500
290_0,1712,6,1604
290_0,1714,7,1635
290_0,1716,8,1680
290_0,1718,9,1729
290_0,1720,10,1773
290_0,1722,11,1852
290_0,1724,12,1925
290_0,1726,13,1974
290_0,1728,14,2014
290_0,1729,15,2041
290_0,1731,16,2121
290_0,1733,17,2180
290_0,1735,18,2225
290_0,1765,19,2280
290_0,1759,20,2306
290_0,1738,21,2384
290_0,1740,22,2405
290_0,1742,23,2448
290_0,1744,24,2481
290_0,1746,25,2500
290_0,1748,26,2548
290_0,1750,27,2580
290_0,1751,28,2611
290_0,1754,29,2638
290_0,1755,30,2662
290_0,1756,31,2675
290_0,1758,32,2703
290_0,1760,33,2722
290_0,1762,34,2845
290_0,1732,35,2880
290_0,1734,36,2928
290_0,1736,37,2957
290_0,1737,38,3001
290_0,1741,39,3076
290_0,1743,40,3156
290_0,1768,41,3207
290_0,1770,42,3258
290_0,1772,43,3318
290_0,1712,44,3438
290_0,1714,45,3480
290_0,1716,46,3524
290_0,1718,47,3575
290_0,1720,48,3621
290_0,1722,49,3703
290_0,1774,50,3780
290_0,1776,51,3802
290_0,1501,52,4680
290_0,1776,53,4725
290_0,1501,54,6478
290_0,1001,55,7273
290_0,1002,56,7307
26_1,3808,0,0
26_1,3825,1,25
26_1,3810,2,121
26_1,5469,3,184
26_1,4459,4,342
26_1,5534,5,531
26_1,4419,6,600
26_1,4418,7,620
26_1,4417,8,650
26_1,4416,9,675
26_1,4457,10,712
26_1,4456,11,738
26_1,4455,12,756
26_1,4454,13,773
26_1,4453,14,794
26_1,4452,15,811
26_1,4451,16,846
26_1,4450,17,870
26_1,4449,18,896
26_1,4448,19,922
26_1,4447,20,963
26_1,4406,21,1008
26_1,4405,22,1050
26_1,4404,23,1079
26_1,4403,24,1145
26_1,4402,25,1195
26_1,5486,26,1260
26_1,5488,27,1340
26_1,5490,28,1439
26_1,5492,29,1475
26_1,5494,30,1507
26_1,5496,31,1569
26_1,5498,32,1622
26_1,5499,33,1663
26_1,5519,34,1753
26_1,5520,35,1800
26_0,5520,0,0
26_0,5012,1,11
26_0,5014,2,52
26_0,5016,3,86
26_0,5018,4,135
26_0,5020,5,171
26_0,5022,6,211
26_0,5024,7,238
26_0,5025,8,275
26_0,5026,9,336
26_0,5401,10,420
26_0,5402,11,452
26_0,5404,12,578
26_0,5405,13,609
26_0,5446,14,675
26_0,5447,15,705
26_0,5448,16,744
26_0,5449,17,787
26_0,5450,18,819
26_0,5451,19,844
26_0,5452,20,880
26_0,5453,21,899
26_0,5454,22,921
26_0,5455,23,940
26_0,5456,24,965
26_0,5457,25,992
26_0,5416,26,1031
26_0,5417,27,1060
26_0,5418,28,1097
26_0,5534,29,1141
26_0,4419,30,1200
313_1,1820,0,0
313_1,1822,1,86
313_1,1825,2,297
313_1,0004,3,354
313_1,1827,4,422
313_1,1830,5,540
313_1,1831,6,601
313_1,1832,7,648
313_1,1833,8,674
313_1,1834,9,711
313_1,1835,10,732
313_1,1836,11,765
313_1,1837,12,834
313_1,1838,13,1038
313_1,1839,14,1449
313_1,1828,15,1638
313_1,0005,16,1708
313_1,1840,17,1852
313_1,1841,18,1880
313_1,1842,19,1910
313_1,1843,20,1941
313_1,1844,21,1980
313_1,1880,22,2071
313_1,1881,23,2100
HX_0,5500,0,0
HX_0,5098,1,256
HX_0,6017,2,900
313_0,1881,0,0
313_0,1962,1,93
313_0,1941,2,166
313_0,1940,3,189
313_0,0005,4,305
313_0,1928,5,385
313_0,1939,6,515
313_0,1938,7,836
313_0,1937,8,991
313_0,1936,9,1026
313_0,1935,10,1056
313_0,1933,11,1097
313_0,1932,12,1133
313_0,1931,13,1158
313_0,1930,14,1203
313_0,1927,15,1324
313_0,0004,16,1394
313_0,1925,17,1453
313_0,1922,18,1672
313_0,1921,19,1732
313_0,1920,20,1753
313_0,1919,21,1781
313_0,1917,22,2310
313_0,0003,23,2321
313_0,1916,24,2427
313_0,1915,25,2557
313_0,1811,26,2700
313_0,1811,27,2847
775_0,6553,0,0
775_0,7025,1,120
775_0,7024,2,189
775_0,7023,3,259
775_0,7022,4,314
775_0,7021,5,345
775_0,7020,6,412
775_0,6920,7,471
775_0,6123,8,597
775_0,6124,9,643
775_0,6125,10,674
775_0,6126,11,712
775_0,6127,12,747
775_0,6128,13,818
775_0,6129,14,851
775_0,6131,15,929
775_0,6132,16,969
775_0,6133,17,1030
775_0,6136,18,1103
775_0,6137,19,1180
775_0,6139,20,1260
775_0,6101,21,1294
775_0,6140,22,1321
775_0,6141,23,1350
775_0,6142,24,1377
775_0,6143,25,1430
775_0,6144,26,1461
775_0,6145,27,1525
775_0,6146,28,1580
775_0,6147,29,1629
775_0,6149,30,1698
775_0,6150,31,1727
775_0,6151,32,1748
775_0,6152,33,1790
775_0,6153,34,1816
775_0,6155,35,1941
775_0,6156,36,2006
775_0,6157,37,2071
775_0,6158,38,2160
120_1,8377,0,0
120_1,8376,1,56
120_1,8375,2,109
120_1,8374,3,191
120_1,8373,4,215
120_1,8372,5,269
120_1,8371,6,320
120_1,8370,7,344
120_1,8369,8,381
120_1,8366,9,428
120_1,8365,10,460
120_1,8364,11,507
120_1,8363,12,568
120_1,8362,13,610
120_1,8360,14,720
120_1,8256,15,883
120_1,8255,16,944
120_1,8254,17,988
120_1,8253,18,1022
120_1,8251,19,1080
120_1,8250,20,1148
120_1,8249,21,1203
120_1,8247,22,1278
120_1,8246,23,1323
120_1,8229,24,1392
120_1,8228,25,1450
120_1,8227,26,1493
120_1,8226,27,1543
120_1,8225,28,1579
120_1,8224,29,1631
120_1,8123,30,1680
120_1,8122,31,1787
120_1,8121,32,1840
120_1,8118,33,1939
120_1,8117,34,2017
120_1,8116,35,2089
120_1,8115,36,2160
120_1,9135,37,2315
120_1,9136,38,2365
120_1,8152,39,2620
120_1,9197,40,2837
120_1,9199,41,2940
120_0,9197,0,0
120_0,9199,1,180
120_0,9115,2,420
120_0,9117,3,499
120_0,9118,4,549
120_0,9121,5,621
120_0,9122,6,648
120_0,9223,7,720
120_0,9224,8,756
120_0,9225,9,803
120_0,9226,10,835
120_0,9227,11,873
120_0,9228,12,924
120_0,9245,13,983
120_0,9246,14,1029
120_0,9247,15,1078
120_0,9249,16,1139
120_0,9250,17,1186
120_0,9251,18,1260
120_0,9253,19,1303
120_0,9254,20,1332
120_0,9255,21,1366
120_0,9256,22,1412
120_0,9257,23,1433
120_0,9361,24,1560
120_0,9362,25,1624
120_0,9363,26,1681
120_0,9364,27,1763
120_0,9365,28,1814
120_0,9377,29,1877
120_0,9369,30,1919
120_0,9370,31,1956
120_0,9371,32,1993
120_0,9372,33,2057
120_0,9373,34,2127
120_0,9374,35,2176
120_0,9375,36,2231
120_0,9376,37,2314
120_0,8377,38,2400
460_0,3927,0,0
460_0,2001,1,720
WHF_1,9999,0,0
WHF_1,9998,1,900
WHF_1,9997,2,2400
WHF_0,9997,0,0
WHF_0,9998,1,1500
WHF_0,9999,2,2400
WHF_0,9998,3,3000
WHF_0,9997,4,4500
203_0,1855,0,0
203_0,1856,1,84
203_0,1851,2,131
203_0,1852,3,181
203_0,1853,4,217
203_0,1861,5,348
203_0,1862,6,408
203_0,1863,7,495
203_0,1865,8,598
203_0,1866,9,639
203_0,1868,10,720
203_0,1870,11,809
203_0,1871,12,842
203_0,1872,13,884
203_0,1873,14,929
203_0,1876,15,1032
203_0,1777,16,1210
203_0,1879,17,1307
203_0,1874,18,1416
203_0,1875,19,1462
203_0,1877,20,1556
203_0,1878,21,1680
203_0,1855,22,1800
725_1,7937,0,0
725_1,7936,1,44
725_1,7935,2,102
725_1,7934,3,145
725_1,7933,4,188
725_1,7932,5,235
725_1,7931,6,280
725_1,6939,7,321
725_1,6948,8,373
725_1,6949,9,426
725_1,6950,10,476
725_1,6951,11,523
725_1,6952,12,583
725_1,6954,13,650
725_1,7955,14,681
725_1,7954,15,713
725_1,7953,16,753
725_1,6956,17,813
725_1,6957,18,847
725_1,6958,19,892
725_1,6959,20,946
725_1,7133,21,1025
725_1,7132,22,1079
725_1,7131,23,1120
725_1,7129,24,1198
725_1,7128,25,1225
725_1,7126,26,1314
725_1,7125,27,1357
725_1,7124,28,1404
725_1,7123,29,1433
725_1,7122,30,1468
725_1,7121,31,1515
725_1,7120,32,1554
725_1,7018,33,1632
725_1,7017,34,1684
725_1,7016,35,1737
725_1,7015,36,1789
725_1,7014,37,1860
725_1,7013,38,2012
725_1,7012,39,2075
725_1,6212,40,2137
725_1,6213,41,2194
725_1,6214,42,2266
725_1,6008,43,2400
725_1,6010,44,2760
680_1,3200,0,0
680_1,3202,1,43
680_1,3204,2,70
680_1,3206,3,119
680_1,3208,4,176
680_1,3210,5,260
680_1,3212,6,324
680_1,3214,7,363
680_1,3216,8,408
680_1,3218,9,444
680_1,3220,10,486
680_1,3222,11,528
680_1,3224,12,562
680_1,3226,13,597
680_1,3228,14,641
680_1,3230,15,691
680_1,3232,16,727
680_1,3234,17,771
680_1,3236,18,815
680_1,3238,19,876
680_1,3240,20,924
680_1,3242,21,986
680_1,3244,22,1035
680_1,3246,23,1102
680_1,3008,24,1320
680_1,3837,25,2040
N8_1,8115,0,0
N8_1,8113,1,93
N8_1,8112,2,191
N8_1,8111,3,235
N8_1,8110,4,281
N8_1,8009,5,342
N8_1,8008,6,425
N8_1,8007,7,502
N8_1,8006,8,540
N8_1,8005,9,600
N8_1,8004,10,649
N8_1,8003,11,692
N8_1,8002,12,722
N8_1,8001,13,764
N8_1,4113,14,2049
N8_1,5500,15,2101
N8_1,5502,16,2134
N8_1,5506,17,2181
N8_1,5508,18,2211
N8_1,5510,19,2264
N8_1,5513,20,2316
N8_1,5514,21,2361
N8_1,5516,22,2400
264_0,1191,0,0
264_0,1194,1,80
264_0,1000,2,180
264_0,1002,3,300
264_0,1100,4,395
264_0,1062,5,636
264_0,1064,6,702
264_0,1068,7,942
264_0,1069,8,1200
740_0,6011,0,0
740_0,7912,1,294
740_0,7911,2,351
740_0,7909,3,418
740_0,7908,4,490
740_0,7907,5,560
740_0,5914,6,634
740_0,5915,7,782
740_0,5916,8,888
740_0,5917,9,966
740_0,5918,10,1035
740_0,5319,11,1146
740_0,5320,12,1205
740_0,5321,13,1276
740_0,5322,14,1329
740_0,5323,15,1412
740_0,5324,16,1493
740_0,5325,17,1604
740_0,5326,18,1636
740_0,5327,19,1686
740_0,5328,20,1735
740_0,5329,21,1804
740_0,5330,22,1856
740_0,5331,23,1930
740_0,5332,24,1980
264_1,1069,0,0
264_1,1070,1,403
264_1,1072,2,456
264_1,1001,3,600
264_1,1002,4,720
264_1,1100,5,864
264_1,1102,6,1005
264_1,1105,7,1200
627_0,3466,0,0
627_0,3468,1,80
627_0,3470,2,97
627_0,3472,3,129
627_0,3474,4,188
627_0,3476,5,256
627_0,3478,6,312
627_0,3480,7,344
627_0,3482,8,411
627_0,3010,9,508
627_0,3012,10,565
627_0,3014,11,677
627_0,3016,12,729
627_0,3018,13,791
627_0,3020,14,845
627_0,3022,15,888
627_0,3024,16,958
627_0,3026,17,1013
627_0,3028,18,1062
627_0,3030,19,1106
627_0,3034,20,1252
627_0,3036,21,1327
627_0,3038,22,1384
627_0,3040,23,1500
627_1,3050,0,0
627_1,3052,1,75
627_1,3054,2,152
627_1,3056,3,226
627_1,3058,4,283
627_1,3060,5,353
627_1,3062,6,397
627_1,3064,7,441
627_1,3066,8,482
627_1,3068,9,562
627_1,3070,10,617
627_1,3072,11,667
627_1,3074,12,725
627_1,3076,13,779
627_1,3078,14,876
627_1,3080,15,943
627_1,3400,16,1046
627_1,3500,17,1118
627_1,3502,18,1165
627_1,3504,19,1211
627_1,3506,20,1258
627_1,3508,21,1304
627_1,3510,22,1358
627_1,3512,23,1402
627_1,3514,24,1432
627_1,3466,25,1500
226_0,2324,0,0
226_0,2326,1,49
226_0,2328,2,85
226_0,2330,3,123
226_0,2332,4,178
226_0,2334,5,223
226_0,2336,6,242
226_0,2338,7,283
226_0,2340,8,317
226_0,2342,9,360
226_0,2344,10,402
226_0,2346,11,431
226_0,2348,12,497
226_0,2350,13,561
